track_name,price,rating_count_tot,prime_genre
私のヒモ男～イケメン拾いました～恋愛?放置ゲーム,0,26,Games
Slash Mobs,0,4179,Games
Dirt Racing Mobile 3D,3.99,245,Games
OPUS: The Day We Found Earth,0,2491,Games
Cut the Rope,1.99,151,Games
Cut the Rope HD,3.99,71,Games
Cut the Rope HD?,0,285,Games
Beneath The Lighthouse,0,526,Games
HOOKED - Chat Stories,0,47829,Book
Punch Club,4.99,480,Games
Lonely One,0,723,Games
Dictator 2,0,694,Games
Dictator 2: Evolution,1.99,67,Games
Snug for Instagram - Preview your photos,0.99,58,Photo & Video
AMC,0,3105,Entertainment
TRUMP Yo'Self! Make Your Hair Great Again!,0,37,Entertainment
Kylie Jenner Official App,0,3111,Entertainment
Stickman Volleyball,0.99,184,Games
Snail Sleep-Dream Talk Recording,0,19,Health & Fitness
My Challenge Tracker,0,3682,Health & Fitness
蚂蚁聚宝—蚂蚁金服旗下投资理财平台,0,14,Finance
VPN Proxy Master - Unlimited WiFi security VPN,0,13674,Productivity
Bouncy Kingdom,0,55,Games
My Town : Hospital,2.99,186,Education
病みカワカメラ,0,1,Photo & Video
Bits of Sweets,0,2572,Games
BMO Snaps - Adventure Time Photo Game,2.99,67,Games
Sophia - My Little Sis,0,1193,Games
Magic Rush: Heroes,0,3046,Games
Gather - In real life,0,813,Lifestyle
Recolor - Coloring Book,0,31180,Entertainment
Explore Daniel Tiger's Neighborhood,2.99,92,Education
Piano Tiles 2?(Don't Tap The White Tile 2),0,55077,Games
Hidden Pictures by Highlights Magazine,0,1478,Games
Teenage Mutant Ninja Turtles: Battle Match Game,1.99,70,Games
Mods for Minecraft PC & Servers for Minecraft PE,1.99,753,Utilities
Slots - Huuuge Casino: Slot Machines,0,13637,Games
Bookling - Track Your Reading Habits,0.99,20,Productivity
Strawberry Shortcake Candy Garden,0,633,Entertainment
Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),6.99,248,Games
Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),6.99,78,Games
Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),2.99,10,Games
Teenage Mutant Ninja Turtles: Portal Power,3.99,113,Games
PewDiePie: Legend of the Brofist,4.99,10828,Games
The Greedy Cave,0.99,914,Games
Angry Birds Action!,0,1863,Games
Pastry Picnic,0,447,Games
Anki OVERDRIVE,0,981,Entertainment
Pixduel?,0,1602,Games
Rugby Nations 16,4.99,78,Games
Brothers: A Tale of Two Sons,2.99,460,Games
Papa's Cupcakeria To Go!,1.99,157,Games
Plug Pocketmine for Minecraft PE,2.99,770,Games
Weed Firm 2: Back To College,0,4387,Games
Disney Build It: Frozen,3.99,48,Entertainment
Selfeo,0,366,Social Networking
Followers Analysis Tool For Instagram App Free,0,4253,Social Networking
The Lion Guard,3.99,78,Entertainment
hocus.,0.99,5778,Games
Outfolded,0,1468,Games
Speedafari – Speed Up Safari on Slow Connections,1.99,28,Utilities
Word?,1.99,556,Games
Churchill Solitaire - World War Card Game,0,13241,Games
Discovery VR,0,125,Entertainment
Scribblenauts Unlimited,4.99,1350,Games
Color Therapy Adult Coloring Book for Adults,0,84062,Book
Amount Plus - Unit And Currency Converter,2.99,35,Productivity
小历 - 通知中心日历,0.99,11,Productivity
LONEWOLF,0,1906,Games
Solar Walk ? 2 - Space Missions & Solar System,2.99,316,Education
Crafty Candy - Match 3 Puzzle Game,0,7511,Games
Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),2.99,9,Games
Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),6.99,72,Games
Reelgood - TV Guide for Streaming,0,125,Entertainment
Train Driver Journey 4 - Introduction to Steam,0.99,429,Games
Telepaint,2.99,47,Games
Primal Legends,0,1692,Games
Britney Spears: American Dream,0,2129,Games
Frozen Free Fall: Icy Shot,0,1133,Games
"Marline - Weather, Tides & Moon",0.99,55,Weather
Truck Simulator PRO 2016,3.99,875,Games
二炮手-同名抗战狙击手游(孙红雷主演),0,1,Games
Forest Heroes Story,0,38,Games
Legendary - Game of Heroes,0,1776,Games
【真?お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,0,12,Games
BuzzTube - Video Player for YouTube,0,21012,Entertainment
EVERYTOWN,0,141,Games
Kendall and Kylie,0,55011,Games
HOUND Voice Search & Assistant,0,297,Productivity
Genies & Gems,0,9768,Games
The Blacklist: Conspiracy,0,496,Games
"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",2.99,68,Games
Downwell,2.99,1679,Games
Teeny Titans - Teen Titans Go! Figure Battles,3.99,2503,Games
BB-8? App Enabled Droid Powered by Sphero,0,4385,Entertainment
City Car Driving,0,41,Games
Endless Sky,0,6313,Games
Warrior Balls,0,4375,Games
The Lost Treasure,2.99,155,Games
TALES OF LINK,0,229,Games
Ys Chronicles II,4.99,34,Games
Teenage Mutant Ninja Turtles: Legends,0,10771,Games
Just Press Record,4.99,334,Utilities
倩女幽魂-周年庆资料片开启新主角剧情,0,405,Games
Adventure Company,0,1392,Games
Snowboarding The Fourth Phase,0,815,Games
Smart Watch Notice,4.99,214,Utilities
Dig Deep!,1.99,36,Games
Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),6.99,84,Games
Myths of the World: Black Rose - A Hidden Object Adventure (Full),2.99,20,Games
风行视频+ HD - 电影电视剧体育视频播放器,0,648,Entertainment
EatMe.io: Hungry Fish Attack!,0,256,Games
VR Street Jump for Google Cardboard,0,236,Games
Super Sharp,1.99,7776,Games
Beat the Boss 4,0,1368,Games
Weed Firm: RePlanted,0,10122,Games
Goosebumps Night of Scares,0,572,Games
Finger Hero: Avoid Obstacles,0,870,Games
Mad City Crime,0,793,Games
Sea Hero Quest,0,2908,Games
Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),6.99,43,Games
Egg!,0,33407,Games
Endless Learning Academy,0,143,Education
Focus! - Can You Tell Them Apart?,0,766,Games
BMX Streets,2.99,54,Games
Tap Tap Dash,0,11748,Games
Dungelot: Shattered Lands,3.99,940,Games
Goal Kick - free penalty shootout soccer game,0,57,Games
Power Hover,3.99,458,Games
"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",0.99,21,Photo & Video
Shimmer and Shine: Enchanted Carpet Ride Game HD,4.99,20,Education
Shimmer and Shine:  Enchanted Carpet Ride Game,2.99,7,Education
theSkimm,0,1765,News
SW/NG - Living Photos. Memories that Swing.,0,222,Photo & Video
What's My Mutt?,0.99,178,Lifestyle
[the Sequence],0.99,254,Games
Analog London,0.99,7,Photo & Video
Analog Paris,0.99,32,Photo & Video
Analog Budapest,0.99,6,Photo & Video
GyroSphere Trials,0,1267,Games
Runtastic Results: Workout & Bodyweight Training,0,1718,Health & Fitness
Bella's Pizza Place - Italian Food Maker,0,77,Games
iScanner - PDF Document Scanner App,4.99,8675,Business
VPN Proxy Master Pro,5.99,771,Productivity
Outback,0,805,Food & Drink
Don't Be Squared,0,100,Games
Re:Monster,0,37,Games
Supermodel Star - Rule the Runway,0,250,Games
Shopkins: Top Trumps,2.99,10,Games
"BusyCal - Calendar, Reminders & To Dos",4.99,139,Productivity
Titan Quest,7.99,1350,Games
CLUE Bingo,0,12123,Games
Home - Design & Decor Shopping,0,3354,Lifestyle
Crazy Cake Swap,0,4638,Games
Camcorder - Record VHS Home Videos,0,830,Photo & Video
Basket Fall - Basketball Dunking Sim,0,2251,Games
Ringtones for iPhone with Ringtone Maker,0,4013,Music
Civil War: Wilson's Creek,1.99,6,Games
"Road watcher: dash camera, car video recorder.",0.99,10,Navigation
go90 – Stream TV & Live Sports,0,3355,Entertainment
Music Memos,0,909,Music
Little Fox Animal Doctor - be a vet,1.99,66,Book
Rolling Sky,0,30670,Games
Voice Translator with Offline Dictionary Pro,13.99,499,Reference
Bakery Blitz: Cooking Game,0,2605,Games
Disney Junior Magic Phone with Sofia the First and Mickey Mouse,2.99,67,Education
Team Drift Cats,0.99,12,Games
"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",3.99,1024,Utilities
Talking Tom Jetski,0,2853,Games
Talking Tom Bubble Shooter,0,2659,Games
Should Shoot,2.99,1,Games
Personal Progress Binder,4.99,66,Productivity
iFaces - Custom Themes and Faces for Apple Watch,1.99,376,Lifestyle
Build Your Palace,0.99,228,Games
Ice Cream Truck Girl - Frozen Sweets Maker,0,169,Games
Ringtones for iPhone Unlimited.,2.99,313,Music
Minds On Physics the App - Part 1,0.99,16,Education
Giant Turnip Game: A Voyage Of Vegetable Extraction!,0,89,Games
Carmen Sandiego Returns-A Global Spy Game for Kids,3.99,273,Education
Yellow - Make new friends,0,3809,Lifestyle
Shopkins World!,0,3047,Games
POTO - Photo Collage Maker,0,1149,Photo & Video
Sky Chasers,0,1074,Games
Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),6.99,54,Games
Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),6.99,109,Games
Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),2.99,15,Games
LEGO? Ninjago?: Shadow of Ronin?,4.99,342,Games
"lollicam - photo, video, and selfie camera",0,51,Photo & Video
Motor Trend OnDemand,0,247,Entertainment
Bullet'nTunes,1.99,1,Games
FastEver 2 - Quick memo app for Evernote,3.99,24,Productivity
Extreme Forklifting 2,0,99,Games
Street Fighter Puzzle Spirits,0,100,Games
Galaxy on Fire 3 - Manticore,0,7609,Games
Patchmania KIDS - A Puzzle About Bunny Revenge!,3.99,3,Games
Electoral 2016 - Create Presidential Election Maps,1.99,22,News
Sesame Street Alphabet Kitchen,2.99,35,Education
Amateur Surgeon 4,0,2743,Games
Last Empire – War Z: Zombie Strategy Game,0,3323,Games
Scanner App - PDF Document Scan,0,11696,Business
One Button Travel,2.99,111,Games
my KONAMI Slots - Vegas Casino Slot Machine Games,0,13345,Games
Smart Virtual Boyfriend,0,46,Lifestyle
Exploding Kittens? - The Official Game,1.99,3980,Games
My Rockstar Girls - Party Rock Band,0,63,Games
Fairy Land Rescue - Save the Magic Village,0,94,Games
Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,2.99,885,Music
Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,0,2211,Music
Zasa : An AI Story,0.99,5,Games
Mahjong Classic Board Game,0,10275,Games
Star Skater,0,1189,Games
Thomas & Friends: Race On!,0,89,Games
Assault on Arnhem,4.99,12,Games
Dulp,0,1660,Games
A Good Snowman Is Hard To Build,4.99,270,Games
The Monsters by Tinybop,2.99,46,Education
FINAL FANTASY Ⅸ,20.99,1502,Games
Delicious - Emily's Tea Garden,9.99,95,Games
格斗学院-社团争霸圣装崛起，热血高校一触即发,0,62,Games
DOFUS Touch,0,104,Games
Model 15,29.99,298,Music
Weather Gods,2.99,187,Weather
Fitbod Workout Log: Strength Lifting Bodybuilding,0,4668,Health & Fitness
"Bloxels: Build, Play & Share Your Own Video Games",0,382,Education
Boomerang from Instagram,0,2373,Photo & Video
Football Clicker,0,12326,Games
Magnets!,0,11,Games
Beat Stomper,1.99,646,Games
Super Phantom Cat - Be a jumping bro.,0,1206,Games
Fairytale Fiasco - Sleeping Spell Rescue,0,201,Games
Titan Brawl,0,611,Games
The Westport Independent,4.99,160,Games
Emoji Bae - Custom Emojis,1.99,40,Utilities
Splash Cars,0,2094,Games
The Very Hungry Caterpillar? – Shapes & Colors,2.99,7,Education
Batman Unlimited: Gotham City’s Most Wanted,3.99,15,Book
The Very Hungry Caterpillar - Creative Play,2.99,14,Education
twofold inc.,3.99,1075,Games
Neon Drive - '80s style arcade game,3.99,1046,Games
Candy Party: Coin Carnival Dozer,0,1017,Games
Fear For Sale: Phantom Tide HD - A Scary Hidden Object Mystery (Full),6.99,83,Games
Stage Rush: Imagine Dragons,0,69,Games
ROCKY?,0,989,Games
Face Swap Live,1.99,1995,Photo & Video
caRRage,0,671,Games
Swap Ball - Endless Arcade Bouncer,0,113,Games
BattleHand,0,4623,Games
Hey! VINA - Where Women Meet New Friends,0,719,Social Networking
Toca Life: School,2.99,1744,Education
Rayman Adventures,0,11100,Games
Parallels,0,19,Games
"Warhammer 40,000: Freeblade",0,16879,Games
Tap Cats: Idle Warfare,0,313,Games
The End of the World by Sean Wenham,0.99,15,Games
Beyond: Light Advent Collector's Edition (Full),6.99,81,Games
The Cooking Game- With Cute iMessage Food Stickers,0,340,Games
Fits - Block Puzzle King,0,78,Games
Critter Academy,0,43,Games
拼多多 - 1亿人都在拼的购物App,0,5,Shopping
Micro Machines,0,729,Games
Agent Gumball - Roguelike Spy Game,2.99,22,Games
Maze: Subject 360 HD - A Mystery Hidden Object Game (Full),6.99,123,Games
Halfpipe Hero - Retro Arcade Skateboarding,0,532,Games
Knots - The Ultimate Brain Challenge,0,105,Games
Mobike - Dockless Bike Share,0,494,Travel
You hate me? わたしのこと きらい？,0,1,Games
Le Havre: The Inland Port,4.99,21,Games
Cut the Rope: Magic,0.99,3229,Games
Nevertales: Legends - A Hidden Object Adventure (Full),6.99,75,Games
Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full),6.99,76,Games
Hunting USA,1.99,72,Games
The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full),6.99,84,Games
Surfingers,0,1416,Games
Day One Journal,4.99,6380,Lifestyle
Watch OWN,0,3895,Entertainment
Streaks Workout,2.99,56,Health & Fitness
Smash Fu - Endless Arcade Smasher,0,1086,Games
Into the Dim,0,1521,Games
Five Card Quest - Tactical RPG Battles,2.99,129,Games
Vlogger Go Viral - Clicker Game & Vlog Simulator,0,21977,Games
Flipominos,2.99,17,Games
Inquire by Tamper,0.99,40,Travel
Microgolf Masters,0,1753,Games
NO THING - Surreal Arcade Trip,1.99,35,Games
Flip Diving,0,17012,Games
Interact Contacts - Do more with your Contacts!,1.99,83,Productivity
Danger Dodgers,0,93,Games
Geometry Dash Meltdown,0,117470,Games
Sacred Legends,0,335,Games
BO3 Ultimate Utility? for Call of Duty Black Ops 3,4.99,127,Games
"Halloween Makeover: Spa, Makeup & Dressup Salon",1.99,7,Games
"GameDay College Football Radio - Live Games, Scores, News, Highlights, Videos, Schedule, and Rankings",1.99,12,Sports
Gang City,0,251,Games
Why You Lying?,0,355,Entertainment
Pocket Glasses PRO - text magnifier app,3.99,18,Utilities
Lane Racer,0,67,Games
Bose Connect,0,915,Music
A Tiny Game of Pong,1.99,99,Games
Disney Crossy Road,0,38571,Games
Zemoji Zombie Emoji - Halloween iMessage Stickers,0.99,1,Entertainment
Pull My Tongue,0.99,559,Games
Indoor soccer – football Dream league journey,0,58,Games
Sam’s Club Scan & Go,0,5448,Shopping
Sesame Street Makes Music,2.99,22,Education
洋菓子店ローズ ～ほのぼの再建記～,0,20,Games
Cat Monsters,0,7,Games
Hungry Shark World,0,24057,Games
Filterra – Photo Editor,3.99,366,Photo & Video
【謎解き】罪と罰-ノベルゲーム型 推理アドベンチャー,0,5,Book
Axe in Face 2,0,190,Games
Cops & Robbers!,0,328,Games
Candy Crush Jelly Saga,0,32395,Games
Papa's Cupcakeria HD,2.99,359,Games
MuseCam - Edit Photos & Manual Camera,0,4267,Photo & Video
Ticket Drops,1.99,59,Entertainment
BFB Champions 2.0 ~Football Club Manager~,0,33,Games
Geometry Lock,0,140,Games
Rope Racers - Fun Multiplayer Racing Game,0,404,Games
Ball Maze!,0,110,Games
Ultimate Briefcase,0,343,Games
Burgers & Shakes - Fast Food Maker,0,84,Games
Yummy Birthday - Party Food Maker,0,151,Games
Learn 2 Fly,0,258,Games
Phantasmat: The Endless Night - A Mystery Hidden Object Game (Full),2.99,13,Games
Phantasmat: The Endless Night HD - A Mystery Hidden Object Game (Full),6.99,41,Games
FreeSpeech - Build Language and Learn Grammar,9.99,15,Education
Wild Kratts Baby Buddies,1.99,22,Education
PBS KIDS ScratchJr,0,38,Education
Rodeo Stampede - Sky Zoo Safari,0,19199,Games
MaxCurve - Photo editor for pro photography,3.99,375,Photo & Video
Shuffle Cats,0,4499,Games
Matt Duchene's Hockey Classic,3.99,63,Games
Blaze and the Monster Machines Dinosaur Rescue HD,4.99,21,Education
Blaze and the Monster Machines Dinosaur Rescue,2.99,3,Education
Midnight Calling: Anabel - A Mystery Hidden Object Game (Full),6.99,88,Games
Earth Defender S - Trillion Battle Game,0,16,Games
Billion Hunter - Casual Monster Clicker RPG,0,26,Games
War of Warship:Pacific War,0,526,Games
Rooms of Doom,0,539,Games
Adventures of Mana,13.99,134,Games
PE Servers - Custom Keyboard for Minecraft Pocket Edition,2.99,77,Games
Battle Bears Overclock FPS Epic Multiplayer Shooting Games,0,709,Games
Train Driver Journey 8 - Winter in the Alps,0.99,50,Games
Dead Center,0,81,Games
Little Panda's Candy Shop - Lollipop Factory,0,84,Education
Big Bang Racing,0,2758,Games
Simple Camera - Fast Minimal Design,0,3,Photo & Video
NFL Gridiron from Panini - Card Collecting-Trading,0,257,Sports
Sweat: Kayla Itsines' Bikini Body Fitness Workouts,0,3788,Health & Fitness
Textastic Code Editor 6,9.99,93,Productivity
Maximum Car,0,256,Games
Changes - Face Tracker,2.99,90,Photo & Video
Univision NOW – Stream TV en Vivo y On Demand,0,329,Entertainment
"Fitness - Gym and Home Workout,my Exercise Journal",2.99,78,Health & Fitness
Tiny Rogue,2.99,296,Games
"TopBuzz: Best Viral Videos, GIFs, TV & News",0,692,News
Zootopia Crime Files: Hidden Object,0,853,Games
Multiplayer Servers for Minecraft PE & PC w Mods,1.99,2718,Entertainment
Crossy Maze,0,223,Games
Seattle GameDay Sports Radio – Seahawks and Mariners Edition,1.99,31,Sports
Silk 2 – Interactive Generative Art,2.99,122,Entertainment
Forged in Battle: Man at Arms,1.99,44,Games
What Dog A Microsoft Garage Project,0,280,Entertainment
Ninja Boy Adventures - Bomberman edition,1.99,28,Games
Morning Routine : Daily Habit Tracker,0,40,Health & Fitness
Lanota,1.99,55,Games
ぷちドラシル ?ゆるドラ外伝?,0,1,Games
Crazy Maze - Traffic Puzzle,0,21,Games
GoNoodle Kids,0,372,Education
Slots: DoubleUp Free Slot Games - Slot Machines,0,7177,Games
Dead Reckoning: Brassfield Manor - A Mystery Hidden Object Game  (Full),6.99,66,Games
Tap Sports Baseball 2016,0,25834,Games
Medal Masters : Call of destiny,0,738,Games
Arma Mobile Ops,0,347,Games
Daniel Tiger's Stop & Go Potty,2.99,49,Education
Rival Fire,0,10701,Games
InsPad - Instagram for iPad,4.99,64,Social Networking
Unicorn Glitterluck - Rainbow Adventure for kids,1.99,17,Education
A.BIG.T -- A Smart VPN,9.99,17,Utilities
RISK: Global Domination,0,5217,Games
Snowboard Party 2,1.99,188,Games
12オーディンズ - 王道RPG,0,20,Games
Gas Station Car Parking Simulator a Real Road Racing Park Game,0,687,Games
My8to18,0,10,Sports
Le Fooding Restaurant and Stylish Bedrooms Guide,0,6,Lifestyle
Steelers Live GameDay Nation Radio - Pittsburgh Football & Sports App Edition,1.99,32,Sports
Live Wallpapers by Themify: Dynamic Animated Theme,0,6083,Entertainment
Skylanders Battlecast,0,2250,Games
Survival Island 2: Dinosaur Hunter,2.99,17,Games
Offroad 4x4 Truck Trials Parking Simulator a Real Car Stunt Driving Racing Sim,0,438,Games
BARRIER X,0,650,Games
